fid	GUSH_NUM	PARCEL	LEGAL_AREA	Is_Anliti	Owners	Notes	Bait_Meshutaf	Hachirot	Nesah_Date	prc_clc_area	coefficient	prc_legal_calc_diff	max_aloud_diff	check_diff	fix_s1a	zones	fix_s1b	sum_s1b	diff_s1a_sums1b	CELLNO	CODE	Yeud_Txt	zones_2	fix_s3
40	3903	33	14484	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה סעיף 19, הערה על הפקדת תכנית סעיף 123"			20/03/2022 00:00:00	14634.80678	0.989695335	-150.8067754	125.2475929	ok	611	zone0	611	611	0	701	740	נחל/תעלה/מאגר מים	zone0	611
47	3715	52	16293	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19,"	בית משותף		20/03/2022 00:00:00	16241.37204	1.003178793	51.62796167	134.701229	ok	137	zone1	137	137	0	1200	820	דרך קיימת או מאושרת	zone1	137
48	3715	53	6612	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	6653.989601	0.99368956	-41.98960072	78.27536432	ok	906	zone0	305	906	0	1007	830	דרך מוצעת או הרחבה	zone0	36
48	3715	53	6612	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	6653.989601	0.99368956	-41.98960072	78.27536432	ok	906	zone0	305	906	0	617	670	שטח ציבורי פתוח	zone0	269
48	3715	53	6612	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	6653.989601	0.99368956	-41.98960072	78.27536432	ok	906	zone1	601	906	0	1200	820	דרך קיימת או מאושרת	zone1	362
48	3715	53	6612	1	פרטית	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	6653.989601	0.99368956	-41.98960072	78.27536432	ok	906	zone1	601	906	0	616	670	שטח ציבורי פתוח	zone1	239
49	3716	49	13380	1	פרטית	"הערה על הפקעת חלק מחלקה - סעיף 19, הערה על יעוד מקרקעין תקנה 27"			20/03/2022 00:00:00	13475.49886	0.992913148	-95.49886226	119.2975599	ok	7263	zone0	1112	7263	0	1007	830	דרך מוצעת או הרחבה	zone0	460
49	3716	49	13380	1	פרטית	"הערה על הפקעת חלק מחלקה - סעיף 19, הערה על יעוד מקרקעין תקנה 27"			20/03/2022 00:00:00	13475.49886	0.992913148	-95.49886226	119.2975599	ok	7263	zone0	1112	7263	0	617	670	שטח ציבורי פתוח	zone0	373
49	3716	49	13380	1	פרטית	"הערה על הפקעת חלק מחלקה - סעיף 19, הערה על יעוד מקרקעין תקנה 27"			20/03/2022 00:00:00	13475.49886	0.992913148	-95.49886226	119.2975599	ok	7263	zone0	1112	7263	0	625	670	שטח ציבורי פתוח	zone0	279
49	3716	49	13380	1	פרטית	"הערה על הפקעת חלק מחלקה - סעיף 19, הערה על יעוד מקרקעין תקנה 27"			20/03/2022 00:00:00	13475.49886	0.992913148	-95.49886226	119.2975599	ok	7263	zone1	6151	7263	0	621	670	שטח ציבורי פתוח	zone1	0
49	3716	49	13380	1	פרטית	"הערה על הפקעת חלק מחלקה - סעיף 19, הערה על יעוד מקרקעין תקנה 27"			20/03/2022 00:00:00	13475.49886	0.992913148	-95.49886226	119.2975599	ok	7263	zone1	6151	7263	0	1012	830	דרך מוצעת או הרחבה	zone1	0
49	3716	49	13380	1	פרטית	"הערה על הפקעת חלק מחלקה - סעיף 19, הערה על יעוד מקרקעין תקנה 27"			20/03/2022 00:00:00	13475.49886	0.992913148	-95.49886226	119.2975599	ok	7263	zone1	6151	7263	0	1036	830	דרך מוצעת או הרחבה	zone1	9
49	3716	49	13380	1	פרטית	"הערה על הפקעת חלק מחלקה - סעיף 19, הערה על יעוד מקרקעין תקנה 27"			20/03/2022 00:00:00	13475.49886	0.992913148	-95.49886226	119.2975599	ok	7263	zone1	6151	7263	0	1200	820	דרך קיימת או מאושרת	zone1	4795
49	3716	49	13380	1	פרטית	"הערה על הפקעת חלק מחלקה - סעיף 19, הערה על יעוד מקרקעין תקנה 27"			20/03/2022 00:00:00	13475.49886	0.992913148	-95.49886226	119.2975599	ok	7263	zone1	6151	7263	0	1032	830	דרך מוצעת או הרחבה	zone1	1071
49	3716	49	13380	1	פרטית	"הערה על הפקעת חלק מחלקה - סעיף 19, הערה על יעוד מקרקעין תקנה 27"			20/03/2022 00:00:00	13475.49886	0.992913148	-95.49886226	119.2975599	ok	7263	zone1	6151	7263	0	616	670	שטח ציבורי פתוח	zone1	275
45	3149	36	193538	1	קרן קיימת לישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19, אתר עתיקות, הערה אזהרה - סעיף 126"			20/03/2022 00:00:00	193698.1997	0.999172942	-160.1996829	739.0196319	ok	21594	zone0	21594	21594	0	995	995	"יעוד עפ""י תוכנית מאושרת אחרת"	zone0	11966
45	3149	36	193538	1	קרן קיימת לישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19, אתר עתיקות, הערה אזהרה - סעיף 126"			20/03/2022 00:00:00	193698.1997	0.999172942	-160.1996829	739.0196319	ok	21594	zone0	21594	21594	0	3002	660	קרקע חקלאית	zone0	4209
45	3149	36	193538	1	קרן קיימת לישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19, אתר עתיקות, הערה אזהרה - סעיף 126"			20/03/2022 00:00:00	193698.1997	0.999172942	-160.1996829	739.0196319	ok	21594	zone0	21594	21594	0	998	996	מגבלות בניה ופיתוח	zone0	5419
96	3716	72	76929	1	מדינת ישראל	"הערה על הפקעת חלק מחלקה סעיף 19, הערות על הפקעה סעיפים 5 ו-7, הערה על יעוד מקרקעין תקנה 27, הערה על הפקדת תכנית סעיף 123 לחוק התכנון והבנייה"			20/03/2022 00:00:00	76491.4506	1.005720239	437.549403	375.7466207	problem	70120	zone0	55765	70120	0	995	995	"יעוד עפ""י תוכנית מאושרת אחרת"	zone0	44598
96	3716	72	76929	1	מדינת ישראל	"הערה על הפקעת חלק מחלקה סעיף 19, הערות על הפקעה סעיפים 5 ו-7, הערה על יעוד מקרקעין תקנה 27, הערה על הפקדת תכנית סעיף 123 לחוק התכנון והבנייה"			20/03/2022 00:00:00	76491.4506	1.005720239	437.549403	375.7466207	problem	70120	zone0	55765	70120	0	950	999	שטח שהתוכנית אינה חלה עליו	zone0	5534
96	3716	72	76929	1	מדינת ישראל	"הערה על הפקעת חלק מחלקה סעיף 19, הערות על הפקעה סעיפים 5 ו-7, הערה על יעוד מקרקעין תקנה 27, הערה על הפקדת תכנית סעיף 123 לחוק התכנון והבנייה"			20/03/2022 00:00:00	76491.4506	1.005720239	437.549403	375.7466207	problem	70120	zone0	55765	70120	0	998	996	מגבלות בניה ופיתוח	zone0	5633
96	3716	72	76929	1	מדינת ישראל	"הערה על הפקעת חלק מחלקה סעיף 19, הערות על הפקעה סעיפים 5 ו-7, הערה על יעוד מקרקעין תקנה 27, הערה על הפקדת תכנית סעיף 123 לחוק התכנון והבנייה"			20/03/2022 00:00:00	76491.4506	1.005720239	437.549403	375.7466207	problem	70120	zone1	14355	70120	0	1009	830	דרך מוצעת או הרחבה	zone1	704
96	3716	72	76929	1	מדינת ישראל	"הערה על הפקעת חלק מחלקה סעיף 19, הערות על הפקעה סעיפים 5 ו-7, הערה על יעוד מקרקעין תקנה 27, הערה על הפקדת תכנית סעיף 123 לחוק התכנון והבנייה"			20/03/2022 00:00:00	76491.4506	1.005720239	437.549403	375.7466207	problem	70120	zone1	14355	70120	0	622	670	שטח ציבורי פתוח	zone1	11295
96	3716	72	76929	1	מדינת ישראל	"הערה על הפקעת חלק מחלקה סעיף 19, הערות על הפקעה סעיפים 5 ו-7, הערה על יעוד מקרקעין תקנה 27, הערה על הפקדת תכנית סעיף 123 לחוק התכנון והבנייה"			20/03/2022 00:00:00	76491.4506	1.005720239	437.549403	375.7466207	problem	70120	zone1	14355	70120	0	623	670	שטח ציבורי פתוח	zone1	2356
50	3716	44	5022	1	פרטית				20/03/2022 00:00:00	5008.05976	1.002783561	13.94023956	66.73685669	ok	5022	zone1	5022	5022	0	154	140	מגורים ד	zone1	596
50	3716	44	5022	1	פרטית				20/03/2022 00:00:00	5008.05976	1.002783561	13.94023956	66.73685669	ok	5022	zone1	5022	5022	0	402	400	שטח לבניני ציבור	zone1	1300
50	3716	44	5022	1	פרטית				20/03/2022 00:00:00	5008.05976	1.002783561	13.94023956	66.73685669	ok	5022	zone1	5022	5022	0	1036	830	דרך מוצעת או הרחבה	zone1	800
50	3716	44	5022	1	פרטית				20/03/2022 00:00:00	5008.05976	1.002783561	13.94023956	66.73685669	ok	5022	zone1	5022	5022	0	139	140	מגורים ד	zone1	281
50	3716	44	5022	1	פרטית				20/03/2022 00:00:00	5008.05976	1.002783561	13.94023956	66.73685669	ok	5022	zone1	5022	5022	0	609	670	שטח ציבורי פתוח	zone1	8
50	3716	44	5022	1	פרטית				20/03/2022 00:00:00	5008.05976	1.002783561	13.94023956	66.73685669	ok	5022	zone1	5022	5022	0	138	140	מגורים ד	zone1	3
50	3716	44	5022	1	פרטית				20/03/2022 00:00:00	5008.05976	1.002783561	13.94023956	66.73685669	ok	5022	zone1	5022	5022	0	1032	830	דרך מוצעת או הרחבה	zone1	2033
53	3715	54	8718	1	מועצה מקומית מזכרת בתיה	"הערה על יעוד מקרקעין תקנה 27, הערה על הפקעת חלק מחלקה - סעיף 19,"			20/03/2022 00:00:00	8684.426919	1.003865895	33.57308077	92.13218464	ok	224	zone1	224	224	0	616	670	שטח ציבורי פתוח	zone1	224
46	3149	34	93180	1	מדינת ישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	93221.53152	0.999554486	-41.53152063	430.5631941	ok	13911	zone0	13911	13911	0	995	995	"יעוד עפ""י תוכנית מאושרת אחרת"	zone0	6792
46	3149	34	93180	1	מדינת ישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	93221.53152	0.999554486	-41.53152063	430.5631941	ok	13911	zone0	13911	13911	0	3002	660	קרקע חקלאית	zone0	3308
46	3149	34	93180	1	מדינת ישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	93221.53152	0.999554486	-41.53152063	430.5631941	ok	13911	zone0	13911	13911	0	998	996	מגבלות בניה ופיתוח	zone0	3811
